trajectory_id,overlap_group_id,overlap_group_index,overlap_group_member_index,keyframe_count,duration_sec,start_score,end_score,score_gain,score_change,score_drop,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,maximum_pairwise_route_overlap_fraction,nearest_selected_start_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_1_1_true_gain2_no_backtrack_balanced_00311,,,,9,11.496103,4.305035,7.127104,2.822069,2.822069,,0.171745,0.449242,30.816428,25.188732,21.59563,1.166381,0,0.0,0.0,0,2.42247,0.586957,0.0,105.0,45.0,96.23172,6838e5bb0ad63c9a7530864f0a2c6369f45cbd01,719614e76a0f2e71bb9788a7b1587b1d9f204348
scene_1_1_true_gain2_no_backtrack_balanced_00312,,,,8,13.487554,4.677164,7.127104,2.449941,2.449941,,0.078369,0.449242,33.415477,28.467619,25.962003,1.096511,0,0.0,0.0,0,5.1725,0.584906,1.27,105.0,45.0,97.259537,cc2654b4ab40319be87b8b9f522f74c0a6cffc65,ce6e1fe459fd8a99af1a3f2f02e7f30a9ab97fb9
scene_1_1_true_gain2_no_backtrack_balanced_00313,,,,8,18.010484,4.925967,7.127104,2.201137,2.201137,,0.115945,0.405322,41.923746,39.623066,36.278641,1.092187,0,0.0,0.0,0,10.345,0.597561,0.0,135.0,0.0,41.249566,3e2512c0e693b525784748349e7ecee532df02d8,b90dcaaa68ec09ddf8aa602b6f2b3f46a9be6be6
scene_1_1_true_gain2_no_backtrack_balanced_00314,,,,8,8.753141,4.637225,7.127104,2.489879,2.489879,,0.139803,0.449242,24.961679,19.04717,12.795309,1.488606,1,0.062873,0.062873,0,2.613462,0.585366,0.0,132.0,45.0,97.56467,fd038d8f021fd59d84e4b2e7e82125889666ed6c,877fd2ef82f8b9d359e045ea437162f63b5e5f3e
scene_1_1_true_gain2_no_backtrack_balanced_00315,,,,8,13.758196,4.624899,7.127104,2.502205,2.502205,,0.078369,0.449242,33.480028,30.268032,26.936403,1.123685,0,0.0,0.0,0,5.1725,0.59375,0.0,90.0,0.0,97.259537,608495f8357f847edde911df3e3a058e9b2955cf,e75daedc05d0daafc58b0b3652fab20d573a17cd
scene_1_1_true_gain2_no_backtrack_balanced_00316,,,,7,10.669342,5.037257,7.127104,2.089848,2.089848,,0.260511,0.449242,27.956002,23.472552,20.844112,1.1261,0,0.0,0.0,0,2.613462,0.574074,0.0,135.0,45.0,96.23172,814d14430d30bf43d4389f1b38d861c9b527aa77,2b6f4b38b355b566c691abd59fc83b10aef6e573
scene_1_1_true_gain2_no_backtrack_balanced_00317,,,,8,10.728303,4.709578,7.127104,2.417527,2.417527,,0.153105,0.449242,26.365554,21.524767,17.432573,1.234744,0,0.0,0.0,0,1.716606,0.560976,0.0,105.0,45.0,99.570974,93104e8e74a93a9bfe3061e2b9fc62a060bf7e11,4fa157d320f4b331fafd9ba5a94ff4410efb1cc4
scene_1_1_true_gain2_no_backtrack_balanced_00318,,,,8,10.989506,4.550297,7.127104,2.576807,2.576807,,0.201403,0.444273,26.467765,19.242751,12.857197,1.496652,0,0.0,0.0,0,2.270838,0.560976,0.0,225.0,45.0,90.0,e91fd0f12a60fceed10a5ff4b17899fec50edda8,a0e2ab4b03526fe2a9cb22d01d44fe5210ecc3a3
scene_1_1_true_gain2_no_backtrack_balanced_00319,,,,10,10.49892,4.687045,7.127104,2.440059,2.440059,,0.091822,0.449242,30.321841,22.99493,15.682778,1.466254,1,0.122896,0.122896,0,1.59682,0.589744,0.0,165.0,45.0,96.23172,f4f6034bd941bc8a42c975359e0f2bbcff500893,f926a75df4a2f97e2af80b33a84e6a90690da388
scene_1_1_true_gain2_no_backtrack_balanced_00320,,,,9,12.530047,4.21215,7.127104,2.914954,2.914954,,0.263701,0.449242,32.005663,26.361103,21.44692,1.229132,0,0.0,0.0,0,1.716606,0.568966,0.0,165.0,45.0,99.570974,1429e91b395d4d33a1712c8a8400f784547368de,0487117b3ddb4405dd675bce2fe3600195e06f29
scene_1_1_true_gain2_no_backtrack_balanced_00321,,,,9,12.835312,4.452507,7.127104,2.674597,2.674597,,0.098701,0.449242,31.138348,25.537686,21.067485,1.212185,0,0.0,0.0,0,1.716606,0.59322,0.0,105.0,45.0,99.570974,fa3396e20881fdd2118971b4abd6c5548f17c67b,8efe1f62066ec0b5216cfc36831c7ece725b59b3
scene_1_1_true_gain2_no_backtrack_balanced_00322,,,,10,10.644458,4.425727,7.127104,2.701377,2.701377,,0.070942,0.449242,27.575706,19.090568,12.857197,1.484816,1,0.122896,0.122896,0,1.716606,0.6,0.0,225.0,45.0,99.570974,dc9d007ab7b3ddf82b00897d68e4cac35521bb97,d5e3ccb7d5da57fcb17b3acab12764bcf6b02667
scene_1_1_true_gain2_no_backtrack_balanced_00323,,,,8,12.689677,4.339216,7.127104,2.787888,2.787888,,0.307007,0.449242,32.223361,26.222549,21.029772,1.246925,0,0.0,0.0,0,3.765,0.571429,0.0,165.0,45.0,97.56467,cb27a6f4cc4ea5ae794f34551f6cbc5d22ad0fd9,8ddb11d360638836f62b959be767e709521c60a9
scene_1_1_true_gain2_no_backtrack_balanced_00324,,,,9,17.471925,4.709646,7.127104,2.417459,2.417459,,0.078369,0.449242,41.463648,38.438236,36.490536,1.053375,0,0.0,0.0,0,5.1725,0.580247,0.0,45.0,45.0,97.259537,55961826e63cd60fb2b75902bef8c506d348c0f3,8777a36c465c043c5c42cd03bed4c9fc8739505c
scene_1_1_true_gain2_no_backtrack_balanced_00325,,,,10,14.297237,4.135211,7.127104,2.991893,2.991893,,0.13595,0.449242,35.704875,29.311227,26.165468,1.120226,1,0.148765,0.148765,0,1.59682,0.590909,0.0,195.0,45.0,96.23172,72eb9faf37048f9261f7ce48e6a80c1019955d31,7f9226b893d06a3a60466ce99d0c46b062f6561f
scene_1_1_true_gain2_no_backtrack_balanced_00326,,,,8,12.891645,4.591171,7.127104,2.535933,2.535933,,0.219674,0.449242,30.624187,25.661618,22.162534,1.157883,0,0.0,0.0,0,1.716606,0.583333,0.0,105.0,45.0,99.570974,3d249185fc288fa0f91769bb309cab25f26f4dc6,a3dd5379c46c23474267e3872906973c3e3f9054
scene_1_1_true_gain2_no_backtrack_balanced_00327,,,,8,8.761929,4.980505,7.127104,2.146599,2.146599,,0.124233,0.449242,23.98267,19.173551,16.166909,1.185975,0,0.0,0.0,0,1.59682,0.568182,0.0,135.0,0.0,96.23172,3086b3ad71476000a1a0d43f68ebef4e43361d11,4ca238124537783a0e7c4c774ea2debd64f68d6b
scene_1_1_true_gain2_no_backtrack_balanced_00328,,,,8,17.357626,5.033398,7.127104,2.093707,2.093707,,0.145549,0.415299,41.983661,38.186777,36.34457,1.050687,0,0.0,0.0,0,8.811314,0.580247,0.0,195.0,45.0,36.050419,a239669770454d123fa7ea1ac0795176f37e7696,57e6c5daa4272a01c42383e409335bde18b81649
scene_1_1_true_gain2_no_backtrack_balanced_00329,,,,10,11.997528,3.857729,7.127104,3.269376,3.269376,,0.171745,0.449242,30.869915,22.999368,16.017354,1.435903,1,0.102961,0.102961,0,1.59682,0.557692,0.0,255.0,45.0,96.23172,42b9c4513b8b7d071c2a43ee90ad34474a741e08,df264006c834837c7ae2e9747becfa8d366aafcc
scene_1_1_true_gain2_no_backtrack_balanced_00330,,,,11,13.05318,3.973405,7.127104,3.153699,3.153699,,0.098701,0.449242,30.903495,22.400237,15.63127,1.43304,1,0.223673,0.223673,0,1.716515,0.591837,0.0,165.0,90.0,99.570974,359552bc33d01fcdb7d04e92f9f1d5b6bd26298d,2fd5535f0facfc3d13740cb92a2ed5cc958540da
scene_1_1_true_gain2_no_backtrack_balanced_00331,,,,9,12.293084,4.180547,7.127104,2.946557,2.946557,,0.201061,0.44645,33.232107,23.703042,15.834693,1.496906,0,0.0,0.0,0,2.270838,0.56,0.0,285.0,45.0,90.0,22c368044b5fd55afced62db071d515ae051929c,9742a39fa112aa09810462a6887d72ebc59d4237
scene_1_1_true_gain2_no_backtrack_balanced_00332,,,,7,11.141922,4.795184,7.127104,2.33192,2.33192,,0.30408,0.449242,28.612232,24.512228,22.017652,1.113299,0,0.0,0.0,0,1.716606,0.56,0.0,105.0,45.0,99.570974,86910cc60e7df040fd3817db9b5f6db3d0ecf643,667fef4715b6c0c1272d29d2bdc7b3148ab81b2e
scene_1_1_true_gain2_no_backtrack_balanced_00333,,,,8,10.689554,4.711056,7.127104,2.416049,2.416049,,0.15689,0.449242,26.935123,21.43952,16.562004,1.2945,0,0.0,0.0,0,1.716606,0.583333,0.0,105.0,45.0,99.570974,c90a90315b8545cea40452cc4b70a52c245d3e2f,a81e7b4e96f4e5ad99835a44e9f0e906ae9b61ce
scene_1_1_true_gain2_no_backtrack_balanced_00334,,,,10,12.071518,4.141665,7.127104,2.98544,2.98544,,0.098701,0.449242,30.419576,22.930581,15.5175,1.477724,1,0.213964,0.213964,0,1.716515,0.595745,0.0,135.0,45.0,99.570974,ba987d1674233547667566b85f4fa8cbe32dc80d,4d6f9265adbbba30542111476791ac431dba4a56
scene_1_1_true_gain2_no_backtrack_balanced_00335,,,,11,15.710339,3.658736,7.127104,3.468369,3.468369,,0.171745,0.449242,41.313996,34.460053,32.035496,1.075683,0,0.0,0.0,0,1.59682,0.591549,0.0,255.0,45.0,96.23172,80d98f9910c04c3e68252b4c77d63872f6afa66c,435aba35ef4f6186b63241bb50e880699067d1e0
scene_1_1_true_gain2_no_backtrack_balanced_00336,,,,7,11.087974,5.097972,7.127104,2.029132,2.029132,,0.194616,0.449242,28.062913,24.393542,22.054249,1.10607,0,0.0,0.0,0,2.613462,0.551724,0.0,72.0,45.0,96.23172,c0a026c33afc814dbff93e9aacc1fa2461f9702e,26a0376d83f20ead4f065e4b160d18c8da8a4b9e
scene_1_1_true_gain2_no_backtrack_balanced_00337,,,,9,12.20408,4.518986,7.127104,2.608119,2.608119,,0.098701,0.449242,30.869587,23.824717,20.775464,1.146772,1,0.038781,0.038781,0,1.716515,0.561404,0.0,195.0,135.0,99.570974,249acd538cf1e0e6665db6382fc72436a3508135,7e0383b1e39f521bad5c5566b355e1b3aa04979b
scene_1_1_true_gain2_no_backtrack_balanced_00338,,,,11,13.227702,4.168106,7.127104,2.958999,2.958999,,0.098701,0.449242,31.143489,23.388445,15.681971,1.491423,2,0.286976,0.286976,0,1.716606,0.595745,0.0,255.0,45.0,99.570974,82618d2ba69b49ec5b65be21ac16eafe8a1979f9,e96ae5121ea1dd4f6fe84b413f828360a46eb935
scene_1_1_true_gain2_no_backtrack_balanced_00339,,,,9,12.047813,4.389749,7.127104,2.737356,2.737356,,0.153105,0.449242,31.138204,25.474575,21.484489,1.185719,0,0.0,0.0,0,1.716606,0.559322,0.0,135.0,45.0,99.570974,2f69f153f4fcdafe0e393b57ebbffe4018e3e5e8,987b20417d954a8d6350ff320a2c837f95545f61
scene_1_1_true_gain2_no_backtrack_balanced_00340,,,,6,7.798277,5.121723,7.127104,2.005381,2.005381,,0.277823,0.449242,20.494387,15.94121,10.649879,1.496844,0,0.0,0.0,0,4.231773,0.571429,0.0,135.0,0.0,97.055393,1ba3c3043f05f0ae726f05b812f75f728f5f7fe2,767e5796e06ea5d403192672af8c2c8e05ba6785
scene_1_1_true_gain2_no_backtrack_balanced_00341,,,,8,8.097761,4.802211,7.127104,2.324893,2.324893,,0.171745,0.449242,23.14477,17.71238,13.043037,1.357995,0,0.0,0.0,0,2.613462,0.575,0.0,135.0,45.0,96.23172,b6f3d0d0afbbf08f175b22b9730f6bd1d2a53644,7fd513cc609a8292da65f0dd7b886ceebc58ede4
scene_1_1_true_gain2_no_backtrack_balanced_00342,,,,8,17.387066,4.964872,7.127104,2.162232,2.162232,,0.105587,0.442411,41.329756,38.251545,36.278292,1.054392,0,0.0,0.0,0,8.921233,0.567901,1.26,135.0,45.0,23.732586,15d0d0c11846224d915ef2be6f6905ccc4554d36,99558b09060b934c691bab42a17c8879dbec0d68
scene_1_1_true_gain2_no_backtrack_balanced_00343,,,,8,11.766642,4.422065,7.127104,2.705039,2.705039,,0.30408,0.449242,31.141192,25.294112,21.59563,1.171261,0,0.0,0.0,0,1.716606,0.588235,0.0,195.0,45.0,99.570974,18710df239ee65bf5f96bc7c51a176a8da2b2796,5e2dc3977b41688500ce739ccded19c3b8c3836f
scene_1_1_true_gain2_no_backtrack_balanced_00344,,,,8,17.741289,4.798881,7.127104,2.328224,2.328224,,0.2491,0.447217,41.635632,39.030836,36.982211,1.055395,0,0.0,0.0,0,9.830062,0.561644,0.0,93.0,45.0,26.064421,4c98cdbf32ebb7a55f3407ef6a65893d2721ecff,d24877049416dedbd67531781dbf50049e6acec8
scene_1_1_true_gain2_no_backtrack_balanced_00345,,,,7,9.224833,5.107045,7.127104,2.020059,2.020059,,0.098701,0.449242,23.065633,20.294633,17.294699,1.17346,0,0.0,0.0,0,1.716606,0.553191,0.0,45.0,0.0,99.570974,bf622abf618c66ab683d73f6a80a99bae2e81e08,f533b7561504fd6fbec2e390b9b4b582135cdaba
scene_1_1_true_gain2_no_backtrack_balanced_00346,,,,6,11.138129,5.124973,7.127104,2.002131,2.002131,,0.334495,0.444459,27.247223,24.503883,21.4839,1.14057,0,0.0,0.0,0,6.058008,0.568966,0.0,45.0,45.0,82.393776,0248d8e1158fb5d61a2391b266b82f5e3972bf54,e1440768f0aadcd97e6d70b4e941094d50f7583a
scene_1_1_true_gain2_no_backtrack_balanced_00347,,,,10,10.52417,4.357337,7.127104,2.769768,2.769768,,0.122043,0.449242,30.341244,23.153173,15.63127,1.481209,3,0.275568,0.275568,0,2.613462,0.590909,0.0,105.0,45.0,96.23172,0553ddeee06b82b733ec3680bcf497b60457b891,17d9f4633b51692d998b44a584c0a18e15400306
scene_1_1_true_gain2_no_backtrack_balanced_00348,,,,8,9.178078,4.950544,7.127104,2.17656,2.17656,,0.098701,0.449242,24.2176,20.191773,16.705926,1.208659,0,0.0,0.0,0,1.716606,0.591837,1.26,45.0,0.0,99.570974,0e7203ba1cebbe9a225646ad15b5200909c0e29a,170c8c9ada590534a1ac821be9322b30e11ed637
scene_1_1_true_gain2_no_backtrack_balanced_00349,,,,9,9.765089,4.442681,7.127104,2.684423,2.684423,,0.171745,0.449242,26.856212,21.380501,16.562004,1.290937,0,0.0,0.0,0,1.59682,0.591837,0.0,135.0,0.0,96.23172,fd88b1981c8bc9432223b692a470b905c1b3a52e,39b9e5a2af91387803ccab9022d77d74b02a1ae4
scene_1_1_true_gain2_no_backtrack_balanced_00350,,,,9,10.922247,4.229247,7.127104,2.897857,2.897857,,0.171745,0.449242,29.525997,23.33375,15.722395,1.484109,1,0.112298,0.112298,0,1.59682,0.543478,0.0,180.0,0.0,98.757411,911a7ec4346d6b4146322aca823bb93763400101,fa1eb3f26c6ae07d23bc8c38bdabfa2b291c3ffd
scene_1_1_true_gain2_no_backtrack_balanced_00351,,,,8,9.670867,4.664342,7.127104,2.462762,2.462762,,0.171745,0.449242,26.632864,21.173214,15.681971,1.350163,0,0.0,0.0,0,2.613462,0.595745,0.0,105.0,45.0,96.23172,ba01e9872cec4f83bd0e19f4f1c7c3c42b1e101f,11e71d9751a6cb0855a28ebbaba107550d3d5e16
scene_1_1_true_gain2_no_backtrack_balanced_00352,,,,12,13.830618,3.633624,7.127104,3.49348,3.49348,,0.098701,0.449242,35.742819,23.970064,16.017354,1.496506,1,0.223673,0.223673,0,1.601687,0.596491,0.0,279.0,135.0,99.570974,cf8f0889f2ee79b4949dbefb6a8958f03bb0dad1,ad70610eaed2543d10b2c6c9bfc7e151df1d7501
scene_1_1_true_gain2_no_backtrack_balanced_00353,,,,9,15.650954,4.141943,7.127104,2.985161,2.985161,,0.270452,0.449242,40.638077,34.4321,31.569813,1.090665,0,0.0,0.0,0,5.323754,0.589041,0.0,210.0,90.0,97.055393,f38dd762e31346ed8e51b795ee1633d685f082e2,3ab2adced83ef53ae521f677c489180cb83a2188
scene_1_1_true_gain2_no_backtrack_balanced_00354,,,,9,11.747879,4.325391,7.127104,2.801713,2.801713,,0.171935,0.449242,29.452699,23.767834,16.56124,1.435148,0,0.0,0.0,0,2.613462,0.543478,0.0,132.0,45.0,96.23172,791216eabd670fa735764a864078e9b7bf8fa6f2,3299de7822b31dbbad6ba04c80b3f83627d25a6a
scene_1_1_true_gain2_no_backtrack_balanced_00355,,,,9,11.650962,4.522572,7.127104,2.604533,2.604533,,0.132453,0.449303,28.142081,22.339616,17.294699,1.291703,1,0.045961,0.045961,0,2.53,0.5,0.0,165.0,45.0,96.23172,a5e730fdfc4caf7588a74be68b6b4af00b5bd927,3bb487a99077e1658383c8fa27d03dc3be12250d
scene_1_1_true_gain2_no_backtrack_balanced_00356,,,,10,13.459968,4.087178,7.127104,3.039927,3.039927,,0.171745,0.449242,36.171052,29.509235,25.930922,1.137994,0,0.0,0.0,0,1.59682,0.591549,0.0,195.0,45.0,96.23172,f090135e502b8e6238116c998b9302cc1a6cbc4b,20351f0b66a8c97aaf44f9a1da4e211b570ae1f9
scene_1_1_true_gain2_no_backtrack_balanced_00357,,,,9,12.491016,4.466912,7.127104,2.660192,2.660192,,0.098701,0.449242,29.998179,23.575235,16.56124,1.423519,2,0.247729,0.247729,0,1.716606,0.512821,0.0,195.0,45.0,99.570974,888c0fa9242f81e9e150c9dd5681cfe7b9554c5e,695073be75ba2a27487e1eddb41b7dc665c582c1
scene_1_1_true_gain2_no_backtrack_balanced_00358,,,,10,11.407274,4.305439,7.127104,2.821665,2.821665,,0.124024,0.449242,30.381946,23.288503,15.569384,1.495788,2,0.185265,0.185265,0,1.716606,0.477273,0.0,195.0,45.0,99.570974,aff5dff065b60e2e1f92f6f55e7446593d99c023,97ea500174b585115303d734e2abdeba26a07ec9
scene_1_1_true_gain2_no_backtrack_balanced_00359,,,,9,16.983789,4.867912,7.127104,2.259192,2.259192,,0.078369,0.449242,41.291148,37.364336,36.229766,1.031316,0,0.0,0.0,0,5.1725,0.589744,0.0,225.0,0.0,97.259537,7fa4229c8b91d2ebfd9b77d97c4c43956c116d04,00431c9d80e42ea148be7e5fc25eb72f61e0b43e
scene_1_1_true_gain2_no_backtrack_balanced_00360,,,,8,9.615767,4.726988,7.127104,2.400116,2.400116,,0.194616,0.449242,23.69052,19.077187,12.795309,1.490952,0,0.0,0.0,0,2.613462,0.536585,0.0,72.0,45.0,96.23172,bb8d775bfeed21943321523e02a32089bef92c11,2a0931f29bde41cc1dfb7a6aaf60a26f7e1ba528
scene_1_1_true_gain2_no_backtrack_balanced_00361,,,,7,10.009216,4.848581,7.127104,2.278523,2.278523,,0.317183,0.444459,22.566113,18.105276,12.857197,1.408182,1,0.062873,0.062873,0,2.53,0.581395,0.0,135.0,45.0,90.0,90affb27eb03c02862ad5c23aa3985743c6b1c7b,b011aac27e599b678e731961a070f87fe9afd5fa
scene_1_1_true_gain2_no_backtrack_balanced_00362,,,,10,13.520807,4.440737,7.127104,2.686368,2.686368,,0.15406,0.449242,33.720243,27.521799,21.029772,1.308706,0,0.0,0.0,0,1.716606,0.584906,0.0,165.0,45.0,99.570974,a167d81a48a8644ff12fb8dace0c115e32f6c8d7,c113f979b2543fa1986b9ec641687aa41637a308
scene_1_1_true_gain2_no_backtrack_balanced_00363,,,,7,17.41793,5.054518,7.127104,2.072587,2.072587,,0.097538,0.423681,40.100812,38.319445,36.490536,1.05012,0,0.0,0.0,0,10.345,0.59375,0.0,90.0,0.0,24.682341,72b6acf42fe68c9658034393820c34c74afa89c5,ecf0b81065c2c2e4ca5adb7caa497e0dd31f8a8f
scene_1_1_true_gain2_no_backtrack_balanced_00364,,,,7,10.378712,5.077475,7.127104,2.049629,2.049629,,0.309303,0.4347,25.753495,22.036505,16.166909,1.363062,0,0.0,0.0,0,3.973427,0.479167,0.0,180.0,0.0,90.0,314321f14d5618eab5aeef5aeaffc8a5307f8571,a20fdee0459b9ce30362c26b36fc7c80ccf0d675
scene_1_1_true_gain2_no_backtrack_balanced_00365,,,,9,17.501111,4.619324,7.127104,2.507781,2.507781,,0.078369,0.449242,42.007911,38.502445,36.34457,1.059373,0,0.0,0.0,0,5.1725,0.6,0.0,135.0,0.0,97.259537,7d664f463b00d1e2501761ee9b8b9916ea8ba1a4,7d804e8bcec496b249f1e6a1c52c6a5c88b3244e
scene_1_1_true_gain2_no_backtrack_balanced_00366,,,,11,11.35774,4.134139,7.127104,2.992965,2.992965,,0.091822,0.449242,31.238994,23.679335,15.834693,1.495408,1,0.122896,0.122896,0,1.59682,0.6,0.0,195.0,45.0,96.23172,72dcb41d52df87aa46d9a79854bff58a1992e606,d6acadc9bdd4fbd3eab7e4cdde0a8facfe108cee
scene_1_1_true_gain2_no_backtrack_balanced_00367,,,,8,12.813396,4.360391,7.127104,2.766714,2.766714,,0.323846,0.449242,30.895411,26.11197,22.017652,1.185956,0,0.0,0.0,0,3.765,0.440678,0.0,195.0,45.0,97.055393,08def2da84d139ffb8a8eb2aa311624df6de6854,e62ea4d39fb41790b6a9007cbad08002d81d05e6
scene_1_1_true_gain2_no_backtrack_balanced_00368,,,,8,10.717184,4.447882,7.127104,2.679222,2.679222,,0.30408,0.449242,27.50682,22.160304,16.562004,1.338021,0,0.0,0.0,0,1.716606,0.509091,0.0,135.0,45.0,99.570974,d2010129eb48a1fbe6477894c64250793db6d26e,d25d483890d98475b0f6389cf519ebce66cf72f4
scene_1_1_true_gain2_no_backtrack_balanced_00369,,,,8,12.214547,4.266623,7.127104,2.860481,2.860481,,0.30408,0.449242,32.118337,26.279503,21.484489,1.223185,0,0.0,0.0,0,1.716606,0.581395,0.0,165.0,45.0,99.570974,2ef9ef93711c4343e113e4ec6b19837245863582,7c1096edee1c719b64271846ada6358f9ec4310b
scene_1_1_true_gain2_no_backtrack_balanced_00370,,,,9,11.92557,4.452439,7.127104,2.674665,2.674665,,0.124523,0.4347,28.408158,23.846254,16.562004,1.439817,0,0.0,0.0,0,2.270838,0.510204,0.0,195.0,45.0,90.0,f8452dc8f2de8f393050642510c548cd8cf1f2a6,666ae3323f01deb910472fecc0c8966e1f4c15e7
scene_1_1_true_gain2_no_backtrack_balanced_00371,,,,8,12.794943,4.506963,7.127104,2.620142,2.620142,,0.206813,0.444459,28.233194,22.826376,16.56124,1.378301,1,0.048765,0.048765,0,2.53,0.591837,0.0,255.0,45.0,76.309615,a0ab1ba2bb4778751b718613ce5808cf2bc8ff84,8024593b4bf4171a029e0ddc05bc379db19510f5
scene_1_1_true_gain2_no_backtrack_balanced_00372,,,,8,9.699101,4.714599,7.127104,2.412506,2.412506,,0.171745,0.449242,27.14026,21.235327,17.294699,1.227852,0,0.0,0.0,0,2.613462,0.58,0.0,195.0,45.0,96.23172,0bc60c08fc05ebc26448e764caf659771b01c263,a836a35726995f39c71aae6bbf0a819ec0dfb3cd
scene_1_1_true_gain2_no_backtrack_balanced_00373,,,,8,9.361882,4.699116,7.127104,2.427989,2.427989,,0.171745,0.449242,24.850504,19.094469,12.795309,1.492302,0,0.0,0.0,0,2.613462,0.5,0.0,159.0,45.0,96.23172,0eb6e91948f2f892688cebb64b6b2e4ba6136323,376ae868d8a74a1b1b888f0aeb333a235ae9f14e
scene_1_1_true_gain2_no_backtrack_balanced_00374,,,,7,9.060595,4.848581,7.127104,2.278523,2.278523,,0.246401,0.449242,22.184482,17.23331,12.857197,1.340363,1,0.062873,0.062873,0,2.53,0.585366,0.0,162.0,45.0,96.23172,f555dbe8a17f7e1332dcdfec3ffb4807256723b8,1dd4cced593eb8695f90e9bf2d3c04621e756151
scene_1_1_true_gain2_no_backtrack_balanced_00375,,,,11,13.661102,3.893542,7.127104,3.233562,3.233562,,0.153105,0.449242,33.839295,26.771924,21.029772,1.273049,0,0.0,0.0,0,1.716606,0.59322,0.0,165.0,90.0,99.570974,1de58a96431d02c72611a52aee8e0b5249f08899,2a460ed2a4b9cff868beb78b5930121126548cbb
scene_1_1_true_gain2_no_backtrack_balanced_00376,,,,11,11.35774,4.285872,7.127104,2.841232,2.841232,,0.091822,0.449242,31.967927,23.679335,15.834693,1.495408,1,0.122896,0.122896,0,1.59682,0.6,0.0,255.0,45.0,96.23172,af397383d0550f3bfdb52387f12433f57b9e75d3,0519c9ab89c3d39cf38b72651c0693f4deb50037
