trajectory_id,source_trajectory_id,target_anchor_rank,keyframe_count,duration_sec,start_score,end_score,score_gain,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_3_2_traj_00001,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,21.61896,3.29494,6.735721,3.44078,0.344669,0.583925,50.947851,47.561712,44.156029,1.077128,0,0.0,0.0,0,10.846311,225.0,45.0,46.113921,22f0a3ced6b2f868416a47576c6a6319d716dbde,dee38dfed0096ebddab23f0c20ca428852b0d75c
scene_3_2_traj_00002,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,11,26.8032,4.063816,6.735721,2.671905,0.056885,0.515892,60.843361,58.96704,55.265752,1.066973,0,0.0,0.0,0,10.846311,45.0,45.0,46.113921,e598cee515ab3791ada475730468aba6740db38c,3002f420f603272751227993fb91c815ff3efec5
scene_3_2_traj_00003,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,19.453736,3.2338,6.735721,3.50192,0.29702,0.583925,47.484875,42.798219,30.205701,1.416892,0,0.0,0.0,0,6.201682,165.0,45.0,90.0,5e638413ee2318565a36d7ade20b296977b3d7d2,aa093443d62680b32cc611458f9d198e481c3e3e
scene_3_2_traj_00004,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,18.730645,4.210451,6.735721,2.52527,0.130378,0.545876,44.410141,41.207419,35.652785,1.155798,0,0.0,0.0,0,8.381559,75.0,45.0,90.0,36843e7fe1cc2ec49a66d7929b6661cd430f56a1,5b82ca14f399c5b356711d96042433e5fa83554b
scene_3_2_traj_00005,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,11,26.095448,4.007711,6.735721,2.72801,0.04842,0.596207,60.186308,57.409986,54.606789,1.051334,0,0.0,0.0,0,10.846311,135.0,45.0,46.113921,d50e49dfb0c20037815b7724f188e98bb6735444,1ea7f4db8d131fd21f60dc7fdb1c4b99e0d31093
scene_3_2_traj_00006,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,20.500236,3.634696,6.735721,3.101025,0.095381,0.583925,49.548883,44.148883,38.847275,1.136473,0,0.0,0.0,0,8.100098,225.0,90.0,90.0,cc9b47aa4f9770104580c3e0987902318d96b48a,b717617ff63f3679aa008dc2bdbf06a3034b605c
scene_3_2_traj_00007,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,10,25.428996,4.176687,6.735721,2.559033,0.04842,0.552059,58.700477,55.94379,50.900596,1.099079,0,0.0,0.0,0,10.846311,75.0,45.0,46.113921,62d585018b89133f18e64c9409fdc5f3688114a9,d81f39b7066dcb2b52de70d8d155ab2c70d473b7
scene_3_2_traj_00008,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,11,26.321382,3.362322,6.735721,3.373398,0.079548,0.561818,62.032041,57.907041,48.044615,1.205276,0,0.0,0.0,0,6.201682,165.0,45.0,90.0,20ccfe659a78fb595646686f13df8907c70228c6,801732f551e8dafc8e206e21126c694e0da8e3fb
scene_3_2_traj_00009,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,22.201228,3.528301,6.735721,3.20742,0.279825,0.582958,52.70486,48.842702,41.949995,1.164308,0,0.0,0.0,0,12.588978,165.0,45.0,52.684563,cd1f79beba5ad70330f0ed077a941165def68924,6d808412d9c42d0bae24458c94e1c7cc13535abe
scene_3_2_traj_00010,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,21.528638,4.038949,6.735721,2.696771,0.103825,0.551883,51.449659,47.363003,45.999907,1.029633,0,0.0,0.0,0,11.276467,285.0,45.0,28.082807,0fe4e253d41e70547cc57fabb280bbfa63c41709,2242f357a7353f378a7c707e6e940f00eb2530ec
scene_3_2_traj_00011,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,20.952012,4.017084,6.735721,2.718637,0.157736,0.551883,49.802303,46.094425,41.914064,1.099736,0,0.0,0.0,0,11.276467,165.0,45.0,50.515613,6dec72ca483feff514440f8bb7a4d8e7e91cf37c,a17734345a5e576cd84141e4331e0d8c12824cae
scene_3_2_traj_00012,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,20.782063,3.543072,6.735721,3.192649,0.208766,0.589427,52.289555,45.720538,35.525636,1.286973,0,0.0,0.0,0,6.016725,315.0,45.0,90.0,9ada4619cfd7e38eedef1318e1d0225466b6c53d,24c519437e4ea41d6f5fd2da0c3d8586e2c6a20d
scene_3_2_traj_00013,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,23.481978,4.082859,6.735721,2.652862,0.116183,0.536085,55.163073,51.660351,47.950337,1.077372,0,0.0,0.0,0,11.276467,195.0,45.0,43.886079,21bbb39899a85ee455cdd7f8f43e5f330b07b29c,4828e8cf01f8d686991366f17d49fb05979a629e
scene_3_2_traj_00014,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,22.830865,4.112033,6.735721,2.623687,0.196309,0.458218,53.647591,50.227902,46.489052,1.080424,0,0.0,0.0,0,11.276467,135.0,90.0,43.886079,1dfae5e173e1f1aad23471f7fc9fad5ed2db192c,140258aaf268784204eed96b9319282ab77543e9
scene_3_2_traj_00015,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,9,22.963925,3.863141,6.735721,2.87258,0.029263,0.548771,54.552321,50.520635,45.726253,1.10485,0,0.0,0.0,0,10.846311,135.0,90.0,46.113921,539966be6e7ea870d719a0dce09e2a7dc55852fc,c53ea8cff973a6ad9a18113b0d7f405d59761796
scene_3_2_traj_00016,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,20.780257,3.766034,6.735721,2.969687,0.291344,0.548771,50.329395,45.716566,36.698282,1.245741,0,0.0,0.0,0,11.276467,195.0,90.0,52.684563,93094e1bf8296d1ca25e8ebf275ac79fffbab9f0,76e29422d61337481bb0ccae7ea976f260b5e20c
scene_3_2_traj_00017,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,18.926557,3.816128,6.735721,2.919593,0.129262,0.589786,45.93811,40.686788,30.02467,1.355112,0,0.0,0.0,0,8.245645,135.0,90.0,90.0,18c519ebcc7482bc382cb9a42b4594ec0f3533a6,585dcdcb6d1edc3eb36565803af09817c65bae69
scene_3_2_traj_00018,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,10,23.163191,4.171441,6.735721,2.56428,0.030446,0.568499,55.139386,50.959021,45.023141,1.131841,0,0.0,0.0,0,8.100098,135.0,90.0,90.0,6fe31533e97d60690908da78504f924b0a787a67,c7e00c1e9286930ca9113fbf819ef7bae988f869
scene_3_2_traj_00019,scene_3_2_true_gain2p5_no_backtrack_balanced_00001,1,8,18.810197,3.999294,6.735721,2.736427,0.067562,0.589886,45.964475,41.090796,32.514432,1.263771,0,0.0,0.0,0,8.100098,225.0,45.0,61.917193,86dd0c054363bbfc779277430b4adc7068a7fb9f,ead22bb46d4157f636ca5de4f5c5002f74e5f6b2
scene_3_2_traj_00020,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,23.514845,4.191921,6.735721,2.543799,0.153969,0.462009,55.152348,51.732659,47.261337,1.094608,0,0.0,0.0,0,11.276467,135.0,90.0,43.886079,42d76eafcfb67b762a882a40d757339dc3f019cb,b47a21784503f4fb5e2e61e63d1ec8a0656bc562
scene_3_2_traj_00021,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,24.95677,4.058547,6.735721,2.677174,0.128819,0.584714,57.359378,54.904893,48.727935,1.126764,0,0.0,0.0,0,8.245645,15.0,45.0,61.917193,38bc2b43dcf93ee697fbca157119dd5e8c09ba30,fffd5e8fe86b78d0fb7fd4952c8f997f2fa87250
scene_3_2_traj_00022,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,24.987308,4.179366,6.735721,2.556355,0.110826,0.502463,57.662783,54.972077,47.32242,1.16165,0,0.0,0.0,0,11.276467,105.0,45.0,52.684563,ff82165bcaed7a42b0f7cff33e4914a611265187,9838d4a850fcb9195192a7fb7f37f76e51264ff3
scene_3_2_traj_00023,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,25.607883,3.737355,6.735721,2.998365,0.15541,0.584714,59.167499,56.337343,51.504148,1.093841,0,0.0,0.0,0,8.381559,75.0,45.0,90.0,e3c4a95e3d06c7be4d790615d0e2e1d2d87bdc4e,8acdebbb8fbaf0c1b050701e8cf1820735b75954
scene_3_2_traj_00024,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,12,26.823658,3.384154,6.735721,3.351566,0.04842,0.569132,64.307595,59.012047,49.954996,1.181304,0,0.0,0.0,0,6.390612,195.0,45.0,90.0,cac08709b8aca70a7a0e32de0e2081453281b019,01d7bcfc56d8b687e56fda83351f6d5b0fc14e62
scene_3_2_traj_00025,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,11,26.8032,4.012497,6.735721,2.723224,0.030446,0.543101,63.235389,58.96704,55.265752,1.066973,0,0.0,0.0,0,10.846311,135.0,90.0,52.684563,a1e3975b0af4c53b9bae061c4ee33e076be6f6f6,da5315397f168eddf656b32483cc86ea83cb3466
scene_3_2_traj_00026,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,10,23.630378,3.612032,6.735721,3.123688,0.087184,0.583925,55.128859,51.986831,49.22499,1.056106,0,0.0,0.0,0,10.846311,165.0,45.0,52.684563,5f789dbad6aaa1a29e0aa6bf193d4e3327f9115f,f33ca57275b03d71e2c8f8d004512d84966a9c7c
scene_3_2_traj_00027,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.124154,3.368375,6.735721,3.367346,0.344669,0.576011,46.327794,42.07314,28.191167,1.492423,1,0.674085,0.674085,0,8.381559,135.0,45.0,90.0,45306aca7b39c052e3ddb8a5c33ea9ff1ed2bb84,1d0f8040d1f7e8afea3c0a8d6a2387e59377f6f1
scene_3_2_traj_00028,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,23.432917,3.509316,6.735721,3.226404,0.084277,0.583925,56.974696,51.552418,44.258391,1.164806,0,0.0,0.0,0,8.381559,225.0,90.0,90.0,5dc007a641e745285e7e079972f082c100021525,d55083a52e8f18617b1f2fd83fc11b05756c9b6c
scene_3_2_traj_00029,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.958908,3.925368,6.735721,2.810352,0.127872,0.542963,47.740271,43.909597,40.847974,1.074952,0,0.0,0.0,0,11.276467,165.0,45.0,50.515613,16d3cd5652e9dd8d7ad7be10c59b7555d3e0b470,298515782d3bef99522ec49a925030002da03ba7
scene_3_2_traj_00030,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,16.242321,3.807227,6.735721,2.928494,0.065369,0.592385,43.474832,35.149832,19.924103,1.764186,0,0.0,0.0,0,6.016725,315.0,45.0,90.0,54e8c0b28bf12399f206e77ef2d2e02bfa868d1b,42e56ef5607d1d192d1d53563cb9160d90f5f456
scene_3_2_traj_00031,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,10,24.338129,4.07643,6.735721,2.65929,0.036832,0.559865,56.827416,53.543884,49.954996,1.071842,0,0.0,0.0,0,10.846311,75.0,45.0,52.684563,5ebd913f2dc3cd3a594e2eedb0f82071c1827752,c930fc6a59446eb916436547b749fc52552f5c8a
scene_3_2_traj_00032,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,25.40329,3.811057,6.735721,2.924664,0.128731,0.545721,60.488845,55.887237,48.727935,1.146924,0,0.0,0.0,0,12.224244,195.0,45.0,50.515613,229039bc33a409c7553b9f78d2860500875a7538,81fdf12e9696e00a4602e88d3437241611589967
scene_3_2_traj_00033,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.974743,3.697888,6.735721,3.037832,0.270103,0.596779,51.391713,43.944434,35.39704,1.241472,0,0.0,0.0,0,7.823061,315.0,45.0,90.0,993f8edddf7df4b8ac2adaa7b528620aa4b16845,9284bd4362b43583cf8925f5505b6297f2e2b17b
scene_3_2_traj_00034,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.756616,3.826552,6.735721,2.909168,0.136974,0.583336,48.533571,43.464554,35.525636,1.22347,0,0.0,0.0,0,8.245645,255.0,45.0,61.917193,18a482b2c01a65469a7fbc40e7984324bc05a70a,515f50acbb6af505b82b270668a22f23e7ef55c0
scene_3_2_traj_00035,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,21.977459,4.092035,6.735721,2.643685,0.060574,0.560631,51.975926,48.350409,41.914064,1.153561,0,0.0,0.0,0,8.381559,105.0,45.0,90.0,3eb56cd1b893f0eec9d860b301c1b07a88931bf7,a1ec6651b18cb29abd1e7548cfceed34c8a0e3fe
scene_3_2_traj_00036,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,18.489189,3.839908,6.735721,2.895813,0.072747,0.582522,45.952062,40.384577,31.128065,1.297369,0,0.0,0.0,0,6.201682,225.0,45.0,90.0,f8faa00c2dc2aa205ba92889ffea96793d3aa032,df1c587567c3a6bcf52b593b63c53441ff2d2d1c
scene_3_2_traj_00037,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,18.128234,3.763841,6.735721,2.971879,0.270103,0.590686,45.462425,39.882114,22.61437,1.763574,1,0.145546,0.145546,0,8.100098,135.0,90.0,90.0,d4f43e48e9737eeb8ae13ea3686fcc2a9f201a39,e239da7a14b6e66f5e2a93e8c3e73489af7b89cf
scene_3_2_traj_00038,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,16.614507,3.717295,6.735721,3.018426,0.330785,0.526896,42.854651,35.308641,23.421218,1.507549,0,0.0,0.0,0,6.016725,225.0,135.0,90.0,c929ad065eddd8b063c240fb37537f245bcda027,c94378ea43face5d06c5464efb1a62e8734d365c
scene_3_2_traj_00039,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.054112,4.089637,6.735721,2.646083,0.045993,0.583925,47.087397,41.919047,38.378507,1.092253,0,0.0,0.0,0,10.846311,225.0,90.0,52.684563,ab516a582bf78e7e241dffb3911a851e5ee0f6c3,2ea9b6f44b83f1dffd4ec4ddca12d14c7fda5d75
scene_3_2_traj_00040,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,20.215021,3.473975,6.735721,3.261745,0.270103,0.57088,48.391704,44.473046,36.031539,1.234281,0,0.0,0.0,0,11.276467,165.0,45.0,52.684563,4889cace6c4e02619f6c212e0b742eb7cc0ca114,48a5b4651277c1ce657cd142f026fc4e72613a7a
scene_3_2_traj_00041,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,20.256874,3.442103,6.735721,3.293618,0.114466,0.595768,50.121849,44.273486,33.160549,1.335125,0,0.0,0.0,0,6.201682,135.0,90.0,90.0,074917916d439cf8c9e9aa546405d5ae540f4530,5b694a17b17c7483363863e143d1af6fc6078c4a
scene_3_2_traj_00042,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,9,21.433352,3.44565,6.735721,3.290071,0.187595,0.583789,53.767102,45.9101,26.131386,1.756895,0,0.0,0.0,0,6.016725,255.0,45.0,90.0,38af31342b7ef940fcc7fd21a2304975b994ae52,fc5f05244a37287f5142c235f768622dca4d2fad
scene_3_2_traj_00043,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,20.316733,3.987099,6.735721,2.748622,0.148441,0.583925,48.45492,44.696813,35.268969,1.267313,0,0.0,0.0,0,10.846311,105.0,45.0,56.165615,dc573394ed52a17d264d9813d11c740d4729986a,0710f02e6ddfafa20ba6670105c2aa82c39d1407
scene_3_2_traj_00044,scene_3_2_true_gain2p5_no_backtrack_balanced_00002,1,8,19.577671,3.805021,6.735721,2.9307,0.291344,0.548771,47.80942,42.119238,29.129147,1.445948,0,0.0,0.0,0,8.381559,135.0,90.0,90.0,0c40e7723a881376776a6d81efc6ef97beca80ab,c9c818caa8fe2e87d4ce2510a5d611f04104ef94
scene_3_2_traj_00045,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,19.307795,3.822252,6.735721,2.913468,0.334312,0.57088,47.687116,42.477148,39.923616,1.06396,0,0.0,0.0,0,11.276467,285.0,45.0,56.165615,038214f951a1dc3132bdabaed2264ad35bac73ce,086f91c447b27bfe124932b6ac17f63482d2607b
scene_3_2_traj_00046,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,24.028877,3.783326,6.735721,2.952394,0.066585,0.582958,56.874513,52.863529,40.930876,1.291532,1,0.439857,0.439857,0,10.641517,165.0,45.0,61.917193,14e13ea2c84719bab344135f2b38b439a9b43e4d,b4d14a045a1c7a4846ae2c202017c20acf437c84
scene_3_2_traj_00047,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,7,17.736546,4.085148,6.735721,2.650572,0.216667,0.57693,43.425766,39.020401,30.722569,1.270089,0,0.0,0.0,0,9.869208,135.0,45.0,76.799823,61cf3f595b4c9ee3b78db69a6e73e6e5c6ab49b3,5a4aab0898e57addc421fee813d786cebebe73ac
scene_3_2_traj_00048,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,24.507949,4.176092,6.735721,2.559628,0.068435,0.483847,58.303471,53.917487,48.792284,1.105041,0,0.0,0.0,0,11.276467,225.0,90.0,50.515613,a7375daae515818d2e1726375090df1cecfd3c79,2fb54b724a3b6f212e98cc0b25216215c55124e5
scene_3_2_traj_00049,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,18.616165,4.000043,6.735721,2.735678,0.081988,0.599472,46.377842,40.955563,33.567436,1.220098,0,0.0,0.0,0,8.100098,225.0,90.0,90.0,ad19cbacdb91de06fb0a93e0ec3648882e5c4e1e,ae38c2a3d2ceefc771a7c65847fd8cb0b406f602
scene_3_2_traj_00050,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,22.521741,3.835575,6.735721,2.900146,0.127872,0.542963,53.659332,49.547831,46.318485,1.06972,0,0.0,0.0,0,11.276467,165.0,45.0,50.515613,b7cd540e781a76280a2d3522866adea7f0806e4e,721002ad251ebd1107a5c4d5b1992276c2a3e2c9
scene_3_2_traj_00051,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,25.607883,3.737355,6.735721,2.998365,0.250981,0.486646,59.672655,56.337343,51.504148,1.093841,0,0.0,0.0,0,8.381559,75.0,45.0,90.0,659426273b6dfb065a983d837bc4400cff7b6156,e023d101df11c511c080d247aec6014aa55ae7d7
scene_3_2_traj_00052,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,20.065739,4.225516,6.735721,2.510205,0.099988,0.598352,48.686208,44.144626,38.017428,1.161168,0,0.0,0.0,0,8.245645,165.0,45.0,61.917193,3a45978b708a4a7a5c40657d3ad0e0dfe806f748,7cba68b4ec40bb524e3e9180ec19525c6327a4c7
scene_3_2_traj_00053,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,23.086977,3.70426,6.735721,3.031461,0.250981,0.502559,55.391867,50.79135,42.689456,1.189787,0,0.0,0.0,0,8.381559,135.0,90.0,90.0,3cd6ca92399dc0d9927737202569e905a02fe07b,308161198ff2b15bd105e49c1d6818c3a6d4c145
scene_3_2_traj_00054,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,21.235845,4.191879,6.735721,2.543842,0.147566,0.583925,49.841252,46.718859,41.559923,1.124132,0,0.0,0.0,0,10.846311,105.0,45.0,58.036496,f1d1d899bdecc91d0175897bf35efc14a6416e3e,05720bd0bfe9ade0058aca63b293d697bfd8fa18
scene_3_2_traj_00055,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,7,15.333058,4.090561,6.735721,2.645159,0.164379,0.585948,40.857728,33.732728,18.754164,1.798679,0,0.0,0.0,0,6.201682,195.0,45.0,90.0,c5798f34f9db0e246a9d3be5f82a6aecfba18ff0,a488b87665c35f7263981f629df2c491dfb5aaa8
scene_3_2_traj_00056,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,21.229078,4.142818,6.735721,2.592902,0.194076,0.524166,51.636183,46.703972,39.70475,1.176282,0,0.0,0.0,0,8.381559,225.0,45.0,90.0,a3999c4870efd0c5f0f09b1610baff837288ddb3,083491b2a84c5b5cf269313087f621a8ea00b27a
scene_3_2_traj_00057,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,20.782192,3.699216,6.735721,3.036504,0.181324,0.583925,48.896735,45.720823,43.489419,1.051309,0,0.0,0.0,0,10.846311,105.0,45.0,58.036496,58e6dc34fe58f7984be91c1f28c4b32ab12e1970,fd628eeb8a6302f016e42883a13eae99d3c10b21
scene_3_2_traj_00058,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,21.024485,3.681339,6.735721,3.054381,0.290606,0.558746,51.277156,46.253866,35.778501,1.292784,0,0.0,0.0,0,11.255785,135.0,90.0,56.165615,d0f6cd9b80d460f5711a17945b82bfd8871f6ab8,7653ca7d3561385dce03feb21c7a9e7223603977
scene_3_2_traj_00059,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,20.138212,4.062955,6.735721,2.672766,0.097268,0.548771,49.84794,44.304066,37.766935,1.173091,0,0.0,0.0,0,6.201682,195.0,90.0,90.0,2df645af00607a248164e4cdcaa89cd84d807ae4,9f6c2b215257fbbfa0757cb41b0cdf712c5200a7
scene_3_2_traj_00060,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,18.310355,3.593849,6.735721,3.141872,0.291344,0.571595,45.534102,40.28278,33.023806,1.21981,1,0.592536,0.592536,0,8.100098,135.0,90.0,90.0,342587a8caa0c533330c78bf203420ef96bcb859,5db155f37b418025b5bac067af343f55d9d34f6f
scene_3_2_traj_00061,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,20.919145,4.168378,6.735721,2.567343,0.130378,0.585694,50.0387,46.022118,39.838483,1.155218,0,0.0,0.0,0,11.276467,135.0,90.0,43.886079,d0adff3acf18a51c6f1535d83c8cd9ec212507d0,a259e0a6f1ef8d6f5680cd8b81bb01c99dacf8b5
scene_3_2_traj_00062,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,10,25.07512,4.144002,6.735721,2.591718,0.064821,0.551827,58.095277,55.165264,50.454132,1.093375,0,0.0,0.0,0,10.846311,45.0,45.0,52.684563,8704735f2be7908321a8b6242ba6fc2656d026f8,82247033da9c35d2ee64e90985a5a161ba1b36a8
scene_3_2_traj_00063,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,20.96108,4.162797,6.735721,2.572923,0.194838,0.497933,50.444532,46.114376,39.115307,1.178934,1,0.115516,0.115516,0,6.201682,135.0,45.0,90.0,b045073530f3881d27c3040672b2bc05e67c247c,6874836f486604c4e49858115833a2516a720e16
scene_3_2_traj_00064,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,18.810197,3.999294,6.735721,2.736427,0.174532,0.534496,46.311598,41.090796,32.514432,1.263771,0,0.0,0.0,0,6.390612,225.0,45.0,90.0,6ef15b32de28ece75b79c378aeaaed4cc5c1ac9d,72902056af3426ad15ed9417e1e9360aef1d0e8c
scene_3_2_traj_00065,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,20.184402,3.584012,6.735721,3.151709,0.26669,0.574677,49.158218,44.114046,30.30073,1.455874,0,0.0,0.0,0,7.823061,195.0,45.0,90.0,ccdea8c5683962a8b71144a35be8c1cee9b168e9,5ca40d43a23a4ee5559a7da66a7672f6316df16c
scene_3_2_traj_00066,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,21.356256,3.697888,6.735721,3.037832,0.158031,0.599616,51.826628,45.740488,35.39704,1.292212,1,0.381462,0.381462,0,6.016725,225.0,45.0,90.0,bce0c2f9abbeacb1d9261eb9afa654f5b1bd92cf,cb457ef2e0d6ec35b7a52477fb70f561c74952d9
scene_3_2_traj_00067,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,21.326345,3.561048,6.735721,3.174673,0.136974,0.555886,52.7091,46.91796,41.616207,1.127396,0,0.0,0.0,0,8.245645,225.0,90.0,61.917193,fce830099f3999dc3ba26caae7fbe62d8358a4f7,391daea0455dccb910e2af12156de6a2c50849fe
scene_3_2_traj_00068,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,19.446969,3.546996,6.735721,3.188725,0.112405,0.59861,48.08916,42.783332,34.393156,1.243949,0,0.0,0.0,0,6.016725,255.0,45.0,90.0,28e53464965bccf1ced27f673b9cd557305b21d4,e359c938ce8a7e6f6e6dd6c62cf5409d752f41b9
scene_3_2_traj_00069,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,23.340273,3.29494,6.735721,3.44078,0.194076,0.559564,56.451768,51.348601,44.156029,1.16289,0,0.0,0.0,0,8.381559,225.0,45.0,90.0,cead564b8ac0914d19525a36621a5d7291c4172a,c572a6f230d753db0e676752e281d41ff53ff0ad
scene_3_2_traj_00070,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,26.408279,4.193992,6.735721,2.541729,0.060794,0.57629,61.38206,58.098213,51.941587,1.11853,0,0.0,0.0,0,12.588978,105.0,45.0,52.684563,ed25285595d84ce8838128243f7fc818cfd23ab8,f31a3ae7bf866858ab73e33385521775e10619bd
scene_3_2_traj_00071,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,8,17.912039,4.060575,6.735721,2.675146,0.194076,0.560631,44.578709,39.114848,29.236664,1.33787,0,0.0,0.0,0,6.201682,165.0,45.0,90.0,297ae6564d6a0108253c7330e2dc6a4304f7c094,9e0b8e8b4dc36081c2266d405fc6f3be955a0413
scene_3_2_traj_00072,scene_3_2_true_gain2p5_no_backtrack_balanced_00003,1,9,19.818927,3.607048,6.735721,3.128673,0.034221,0.595768,49.168183,43.310003,27.858666,1.554633,0,0.0,0.0,0,6.201682,165.0,90.0,90.0,55680144de93a858c2634b07bb0a83523e21bf10,8978cb3e24e70df5eaa9b8a043f0e179af7821a0
scene_3_2_traj_00073,scene_3_2_true_gain2p5_no_backtrack_balanced_00004,1,9,25.265893,4.143569,6.735721,2.592152,0.076028,0.584714,58.348825,55.584965,51.239892,1.084799,0,0.0,0.0,0,6.390612,75.0,45.0,90.0,72d2a027e475def0121af0036c5712f3b36e7430,fc86747e52eaacf6e69f4a928e38b5ed9ef47889
scene_3_2_traj_00074,scene_3_2_true_gain2p5_no_backtrack_balanced_00004,1,8,18.323759,3.726,6.735721,3.009721,0.314353,0.589427,45.93727,40.31227,29.600576,1.361875,1,0.492691,0.492691,0,7.823061,225.0,45.0,90.0,3d0a144f8454b9a735b820294b75e57452e6e881,7b25f32b40852304ea1f20b884fa52b9adb56a27
scene_3_2_traj_00075,scene_3_2_true_gain2p5_no_backtrack_balanced_00004,1,9,19.202611,3.415116,6.735721,3.320605,0.095105,0.592385,48.195832,41.370832,24.889709,1.662166,0,0.0,0.0,0,6.016725,345.0,45.0,90.0,f3b742cedb5690c909410acd000143349f972dfe,f4a4a0fb6e05b924606be679650ea5a775e4493c
scene_3_2_traj_00076,scene_3_2_true_gain2p5_no_backtrack_balanced_00004,1,10,23.247263,4.112072,6.735721,2.623649,0.033207,0.548771,54.349343,51.143978,48.901023,1.045867,0,0.0,0.0,0,10.846311,195.0,45.0,29.018248,fbfc2b0b9eb9c30b66af3ea793632ebe30b4b0f0,17a1cc3071efa0523260be1540d7ab1845235916
