trajectory_id,source_trajectory_id,target_anchor_rank,keyframe_count,duration_sec,start_score,end_score,score_gain,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_1_2_true_gain2_distance10_00011,scene_1_2_true_gain2_no_backtrack_balanced_00011,1,7,7.540039,4.79558,7.062562,2.266982,0.310246,0.446613,18.377464,16.588086,15.712818,1.055704,0,0.0,0.0,0,3.151182,72.0,0.0,38.771582,00af5fda84fc0b9ee14ae9b4c08c7b114651f7a1,e146ea483aaca4f89c913830d3bf5940b5624330
scene_1_2_true_gain2_distance10_00012,scene_1_2_true_gain2_no_backtrack_balanced_00012,1,8,7.945025,4.726549,7.062562,2.336013,0.188437,0.407569,18.209269,16.249469,15.517776,1.047152,0,0.0,0.0,0,2.58129,30.0,45.0,39.150732,0c21e0ce592cbd0cac1ef07ebfcc22a3bc93771c,fed1a8bfb40c470bc3e3825d43c5b17bf4ae51a3
scene_1_2_true_gain2_distance10_00013,scene_1_2_true_gain2_no_backtrack_balanced_00013,1,7,5.841578,5.061993,7.062562,2.00057,0.186359,0.402813,15.017053,11.895326,10.475775,1.135508,0,0.0,0.0,0,1.588037,45.0,0.0,99.999589,5630d9ef117938172904275025cf88113f94c96a,1c581473f7d55503436d45b1f096ac6d756338c9
scene_1_2_true_gain2_distance10_00014,scene_1_2_true_gain2_no_backtrack_balanced_00014,1,8,7.085578,4.715722,7.062562,2.346841,0.1476,0.43536,17.090613,13.683737,12.915467,1.059484,0,0.0,0.0,0,1.745831,60.0,45.0,99.999589,0970e9b68e7e5c290408afdaa7c32bb05ee38715,97c0164f1b60a14db5f0d4e0845f60144deccc0c
scene_1_2_true_gain2_distance10_00015,scene_1_2_true_gain2_no_backtrack_balanced_00015,1,8,5.911939,4.485656,7.062562,2.576906,0.286108,0.44687,15.698503,12.05012,10.659806,1.130426,0,0.0,0.0,0,1.588037,90.0,0.0,99.999589,6019d00b7ab0a436be16d9ca2ec9643c2859e046,e29eb5f2e88ab805ca717455e7f17db219466f6d
scene_1_2_true_gain2_distance10_00016,scene_1_2_true_gain2_no_backtrack_balanced_00016,1,7,7.781888,5.024121,7.062562,2.038441,0.255917,0.447884,17.924478,15.890567,15.596021,1.018886,0,0.0,0.0,0,3.517977,90.0,45.0,21.245908,c1551a41e65e88cbed937bd0b585485350d035ad,351eb38ca8ac032025d7173fcd0823f6c64a68c9
scene_1_2_true_gain2_distance10_00017,scene_1_2_true_gain2_no_backtrack_balanced_00017,1,6,6.003801,5.038004,7.062562,2.024559,0.361866,0.434914,14.121389,11.698361,10.48688,1.115523,0,0.0,0.0,0,2.727171,90.0,0.0,90.0,92ffc7579d382877eb89196e226e6dd7ff162935,6c6d14bd53a04d4e288887926a8fb1580014a722
scene_1_2_true_gain2_distance10_00018,scene_1_2_true_gain2_no_backtrack_balanced_00018,1,7,5.790496,4.963196,7.062562,2.099366,0.22546,0.44184,14.627605,11.360382,10.575307,1.074237,0,0.0,0.0,0,2.21593,60.0,45.0,90.0,808cf5c0fd8bb0be15f63dff395ef6adf5347ca7,ba4f75a718cbbf2c5c6a27a2187e945889d3b625
scene_1_2_true_gain2_distance10_00019,scene_1_2_true_gain2_no_backtrack_balanced_00019,1,7,5.905693,4.794733,7.062562,2.267829,0.311584,0.438105,15.665781,11.526523,10.325161,1.116353,0,0.0,0.0,0,2.625998,60.0,45.0,96.38277,dcd6b6a8b71123eb0b8d68326a4f63c0478edbf7,6d344441deea303707ea01b72548d3608bed3c94
scene_1_2_true_gain2_distance10_00020,scene_1_2_true_gain2_no_backtrack_balanced_00020,1,8,6.323129,4.6212,7.062562,2.441363,0.188437,0.448287,16.859441,12.678053,10.426131,1.215988,0,0.0,0.0,0,1.834586,90.0,45.0,96.393836,f65996c28f75a500c9ae2a89aacc52fc2e68da29,99792eafa4e8c1cefd53447e6417eb44127ccf27
scene_1_2_true_gain2_distance10_00021,scene_1_2_true_gain2_no_backtrack_balanced_00021,1,7,6.365505,4.810715,7.062562,2.251848,0.224314,0.437154,15.880215,14.004111,13.210989,1.060035,0,0.0,0.0,0,2.625998,45.0,0.0,53.956287,20df0addc932279294ca1311a2af7bf403f22871,9234135fe5aa4bb243b8988ef7530a698e2ec65b
scene_1_2_true_gain2_distance10_00022,scene_1_2_true_gain2_no_backtrack_balanced_00022,1,7,7.488485,4.843966,7.062562,2.218597,0.302028,0.399837,19.23357,16.474668,15.555237,1.059107,0,0.0,0.0,0,2.64404,135.0,0.0,56.763834,f6e3993d83f1135593bb4e880c93e7bd1d76f42e,795e52a8c9257bfdfe8467174d9f1d9065a45e0a
scene_1_2_true_gain2_distance10_00023,scene_1_2_true_gain2_no_backtrack_balanced_00023,1,7,6.733574,5.012961,7.062562,2.049601,0.224314,0.441839,15.782857,13.623386,13.175697,1.033978,0,0.0,0.0,0,2.625998,60.0,45.0,26.836987,a5916d336f0bd020ab96dba6c6d6bbe767fe014a,b2f87abb858a6b3358e65f030d6c757588ca665d
scene_1_2_true_gain2_distance10_00024,scene_1_2_true_gain2_no_backtrack_balanced_00024,1,7,7.207223,5.046721,7.062562,2.015841,0.224314,0.446751,17.397467,15.85589,15.520224,1.021628,0,0.0,0.0,0,2.625998,30.0,45.0,19.230444,97dda25748d264e09acdf92b2994d5f4e873d22d,9adbaa20fd8ee6646919c581e08cb0189819dece
scene_1_2_true_gain2_distance10_00025,scene_1_2_true_gain2_no_backtrack_balanced_00025,1,7,7.850977,4.858137,7.062562,2.204425,0.188437,0.437294,17.865413,15.938148,15.618395,1.020473,0,0.0,0.0,0,2.58129,60.0,45.0,24.487907,540e509c3b4c1a386b4b45ea0ac1f1843aade927,fff73812625a9fda9c4ab84c311fe02b77ee69a2
scene_1_2_true_gain2_distance10_00026,scene_1_2_true_gain2_no_backtrack_balanced_00026,1,8,7.3883,4.903998,7.062562,2.158565,0.224314,0.437144,18.783475,16.254259,15.512722,1.047802,0,0.0,0.0,0,2.625998,135.0,0.0,29.282229,25475a18d31e1df5d62a9b1d028f1a65a892eda4,09fb14cae21f42a8e1a4cd746d59ea8dfa186d23
scene_1_2_true_gain2_distance10_00027,scene_1_2_true_gain2_no_backtrack_balanced_00027,1,7,7.400378,5.007672,7.062562,2.05489,0.224314,0.443442,18.136615,16.280831,15.487742,1.051208,0,0.0,0.0,0,2.625998,90.0,0.0,28.804948,79138aed8e696232051d7423fbe51d7ea27834fc,d912bca14cc54c18250ad1f5c54e74e5b5d18144
scene_1_2_true_gain2_distance10_00028,scene_1_2_true_gain2_no_backtrack_balanced_00028,1,7,6.721832,5.001456,7.062562,2.061106,0.188437,0.44204,15.71934,13.555201,13.184529,1.028114,0,0.0,0.0,0,2.58129,60.0,45.0,26.95631,16510cee573fa0eaf2f0ca319db9c852189654c2,04ad6309edfc88f098759d294b8dfec939c6268b
scene_1_2_true_gain2_distance10_00029,scene_1_2_true_gain2_no_backtrack_balanced_00029,1,7,5.312924,4.911899,7.062562,2.150664,0.19695,0.442422,14.236189,11.688433,10.520127,1.111054,0,0.0,0.0,0,2.48612,45.0,0.0,95.023859,51f2b598abb1e880e15961c0e67435871ba753c4,89f830130d50f46c8716361283ff5547c978377f
scene_1_2_true_gain2_distance10_00030,scene_1_2_true_gain2_no_backtrack_balanced_00030,1,8,7.24948,4.474867,7.062562,2.587696,0.317936,0.41002,17.386938,13.785198,12.942477,1.065113,0,0.0,0.0,0,2.100798,117.0,45.0,98.33499,6bf9116f349d3c0283fa9f0ca47451c74d833435,11f27669cd8feae8cab9ef7604e42593a173ae9c
scene_1_2_true_gain2_distance10_00031,scene_1_2_true_gain2_no_backtrack_balanced_00031,1,7,7.9056,4.908094,7.062562,2.154468,0.273697,0.399686,18.202321,16.058317,15.720224,1.021507,0,0.0,0.0,0,2.727171,60.0,45.0,27.852269,5cbb35d71a99b97bcc783209e4c73f0018bc6183,dc67f4728a2cd5108dd83570529f45b06e9ae039
scene_1_2_true_gain2_distance10_00032,scene_1_2_true_gain2_no_backtrack_balanced_00032,1,7,5.791494,4.947326,7.062562,2.115237,0.224314,0.433354,15.083354,11.537059,10.373821,1.112132,0,0.0,0.0,0,1.955069,60.0,45.0,90.0,f8b609cf12aa9c92f36f488db98bc2ef432333bd,13c093d0919c0ad69424e17b7c184fc7e2f89d66
scene_1_2_true_gain2_distance10_00033,scene_1_2_true_gain2_no_backtrack_balanced_00033,1,7,7.917001,4.719623,7.062562,2.34294,0.325352,0.438183,18.94528,16.350271,15.512722,1.053991,0,0.0,0.0,0,5.162581,60.0,45.0,42.491815,266071d8fb79d3fcec058012b1c30a2f712977f0,c061c7ff188feae890f2b6900fd51cb0111c2d72
scene_1_2_true_gain2_distance10_00034,scene_1_2_true_gain2_no_backtrack_balanced_00034,1,7,6.080126,5.030488,7.062562,2.032074,0.23555,0.43796,14.455812,11.791276,10.463203,1.126928,1,0.112104,0.112104,0,2.727171,90.0,0.0,90.0,b1ba52694cf23ef518a68058dea2dfc71f25354c,d03e4d4eae15930e33b383609130f6ef39e41571
scene_1_2_true_gain2_distance10_00035,scene_1_2_true_gain2_no_backtrack_balanced_00035,1,8,7.443767,4.890196,7.062562,2.172367,0.186218,0.383401,17.724063,16.376288,15.520224,1.055158,0,0.0,0.0,0,2.625998,45.0,0.0,38.771582,0497eb4197f24ddf542af46da54b37c299314961,faed825e97cb1af9f1a1eff528a7c69fc568056b
scene_1_2_true_gain2_distance10_00036,scene_1_2_true_gain2_no_backtrack_balanced_00036,1,7,7.22114,5.061827,7.062562,2.000735,0.188437,0.405888,17.813538,15.886507,15.588555,1.019114,0,0.0,0.0,0,2.58129,135.0,0.0,18.722484,f33197abc559956d13cb963506bd8bbddd45e12e,4fcf070e1bf3dcd7e647d74ca3be0cb6bea05e2c
scene_1_2_true_gain2_distance10_00037,scene_1_2_true_gain2_no_backtrack_balanced_00037,1,7,7.358234,4.942526,7.062562,2.120037,0.150311,0.445491,17.525548,16.188116,15.655616,1.034013,0,0.0,0.0,0,3.517977,45.0,0.0,37.200355,bb7fbdaae17dd0f6bd0349d4a95a93bb3a00ddea,55d469bd404faf084f949d2e46715b04ffdd23c0
scene_1_2_true_gain2_distance10_00038,scene_1_2_true_gain2_no_backtrack_balanced_00038,1,7,7.8409,4.920733,7.062562,2.141829,0.238508,0.445689,17.851945,15.871271,15.542708,1.021139,0,0.0,0.0,0,5.185079,60.0,45.0,26.836987,836e1372c2c71133044db1930f7f29a355f2fccf,ec15da973eb99a8cdafe7cbd3021a5f4aedd24a8
scene_1_2_true_gain2_distance10_00039,scene_1_2_true_gain2_no_backtrack_balanced_00039,1,8,5.690657,4.731724,7.062562,2.330838,0.224314,0.394908,15.287473,12.519446,10.703396,1.16967,0,0.0,0.0,0,1.77,45.0,0.0,90.0,bd4db46049ef293e1540e06e625b51eba9ae6e80,361c5f1000483bcc7a37089828d8e6a8db6aae76
scene_1_2_true_gain2_distance10_00040,scene_1_2_true_gain2_no_backtrack_balanced_00040,1,7,7.924623,4.99123,7.062562,2.071332,0.247887,0.437037,16.984552,13.956672,13.210989,1.056444,1,0.043982,0.043982,0,2.769525,90.0,45.0,90.0,5cedf56b9487da30c590753082a44376e2961ac9,5681357e54b066f951b15d6fed81f3710aa3ccd9
scene_1_2_true_gain2_distance10_00041,scene_1_2_true_gain2_no_backtrack_balanced_00041,1,7,6.170591,4.89757,7.062562,2.164993,0.188437,0.442137,15.205364,11.710823,10.67072,1.097473,0,0.0,0.0,0,1.955069,90.0,45.0,90.0,fe4e05456dfb47aed5f00cc270b7414e50f08d4b,8364af6c35c9659d67bc032e8ece071411d80d44
scene_1_2_true_gain2_distance10_00042,scene_1_2_true_gain2_no_backtrack_balanced_00042,1,8,7.454099,4.87283,7.062562,2.189732,0.185748,0.397057,18.242582,16.399018,15.779351,1.039271,0,0.0,0.0,0,2.58129,90.0,0.0,34.438572,201b816b283c40d472c91a52ef4855841fb793bf,76c11b8fdc8b27849f7b18c9e5a6e58f1ed54cd3
scene_1_2_true_gain2_distance10_00043,scene_1_2_true_gain2_no_backtrack_balanced_00043,1,6,8.006301,5.058016,7.062562,2.004546,0.324274,0.446829,17.658001,15.940847,15.742423,1.012604,0,0.0,0.0,0,2.626039,70.0,45.0,13.980568,a2dd07afdcf58e44f5721ae7a46aa956f8fb4ac8,ae30382e60a7a38be6d2209d11d989ac326f5a80
scene_1_2_true_gain2_distance10_00044,scene_1_2_true_gain2_no_backtrack_balanced_00044,1,7,7.003865,4.996201,7.062562,2.066361,0.170084,0.430801,18.594596,13.937281,12.945412,1.076619,1,0.026947,0.026947,0,2.132135,150.0,45.0,98.214172,0b0142590861a4c73bc85ca7eacdf9efe1097795,33df396d6fc97bfb7b3a8930074d1f4750eb3bcf
scene_1_2_true_gain2_distance10_00045,scene_1_2_true_gain2_no_backtrack_balanced_00045,1,7,6.055226,4.684298,7.062562,2.378265,0.351284,0.449135,16.489061,12.037608,10.659806,1.129252,0,0.0,0.0,0,2.100798,144.0,45.0,98.33499,8e0222dd1ab7b34f691d6b7b4569fa7e8061195d,5641f755c230f327a08ddbebcabb5457f7917161
scene_1_2_true_gain2_distance10_00046,scene_1_2_true_gain2_no_backtrack_balanced_00046,1,7,7.109659,4.972503,7.062562,2.090059,0.227111,0.449121,16.769028,13.776773,13.210989,1.042827,0,0.0,0.0,0,2.755773,90.0,45.0,43.856778,948554115e1b533eb5ed2e68a1ca47735ed29ac3,86f9e34629ec0a4d154bc26b5d4623ee8b8c082a
scene_1_2_true_gain2_distance10_00047,scene_1_2_true_gain2_no_backtrack_balanced_00047,1,7,7.390858,4.686969,7.062562,2.375594,0.361866,0.446569,18.973097,16.259888,15.487742,1.049855,0,0.0,0.0,0,2.727171,135.0,0.0,39.726404,bc71f4d663e94970e2ba2949b65c1b75776c0682,eddf2d3f54c45d086d0bace0e1442304e6f83b12
scene_1_2_true_gain2_distance10_00048,scene_1_2_true_gain2_no_backtrack_balanced_00048,1,7,7.644538,4.85045,7.062562,2.212112,0.30024,0.427048,18.637979,16.817984,15.555237,1.081178,0,0.0,0.0,0,2.727171,90.0,0.0,27.67653,e640e07a1e60a8e4633b7da5aa583ff500ac2eb0,fd0d7afea6520e5da5886b40104d5216d36efcd1
scene_1_2_true_gain2_distance10_00049,scene_1_2_true_gain2_no_backtrack_balanced_00049,1,8,6.656421,4.704534,7.062562,2.358029,0.21192,0.436981,17.033143,14.073595,13.175697,1.068148,0,0.0,0.0,0,1.745831,90.0,0.0,99.999589,cd71d71e02f7336c75a42ddce7803de3a6cbbe3e,6980fa4d0a9c8df0a513b2e6a5e3f6899436941e
scene_1_2_true_gain2_distance10_00050,scene_1_2_true_gain2_no_backtrack_balanced_00050,1,7,6.590057,5.017015,7.062562,2.045547,0.167516,0.394528,15.977839,13.524943,12.906452,1.047921,0,0.0,0.0,0,2.100798,72.0,0.0,98.33499,270c2c8079a63e672605b25ce5e5f252ca68a9c1,758a796fa3b33af0ff4e89634e14c04b754bc1eb
scene_1_2_true_gain2_distance10_00051,scene_1_2_true_gain2_no_backtrack_balanced_00051,1,8,7.038987,4.809882,7.062562,2.25268,0.188341,0.406991,16.70698,14.107062,13.027256,1.082888,0,0.0,0.0,0,2.58129,60.0,45.0,90.0,535e4087021e348e09e3fd9af6444795e4de8f6a,3197ef703e35d0116295c78c5525fbdea445b7d0
scene_1_2_true_gain2_distance10_00052,scene_1_2_true_gain2_no_backtrack_balanced_00052,1,7,7.232059,4.647016,7.062562,2.415547,0.36687,0.437309,16.837017,13.707761,13.017148,1.053054,0,0.0,0.0,0,2.100798,87.0,45.0,98.33499,6e6c8ff04e7dd1761844ae44a9779c1bdca46627,6765c36b4d96b73429ccb1728443a8d064cc865c
scene_1_2_true_gain2_distance10_00053,scene_1_2_true_gain2_no_backtrack_balanced_00053,1,8,7.898819,4.61494,7.062562,2.447623,0.188437,0.422563,18.595691,16.173176,15.495256,1.04375,0,0.0,0.0,0,2.58129,60.0,45.0,27.553406,4e302e7f61e510bbb8937cfb87392dd86d337fed,fe2fcd3c4057b5f1ad29d83015f44b520437741c
scene_1_2_true_gain2_distance10_00054,scene_1_2_true_gain2_no_backtrack_balanced_00054,1,8,7.314083,4.646026,7.062562,2.416536,0.205212,0.437845,18.732856,14.010215,13.107427,1.068876,0,0.0,0.0,0,2.100798,210.0,45.0,98.33499,c5413e2abc67112c0e9a071122f555577b288cac,58cac0516a85ebaab85d4ad1ad31f51b30ea3e4f
scene_1_2_true_gain2_distance10_00055,scene_1_2_true_gain2_no_backtrack_balanced_00055,1,7,7.038844,4.971239,7.062562,2.091323,0.27876,0.423962,16.538142,14.255871,13.027256,1.094311,1,0.035693,0.035693,0,2.755773,30.0,45.0,90.0,8dbc01c71fe35696f5ae926350b367b514fd4997,24b4d4347fdb0c46b89902b0975cacbe2806f23d
scene_1_2_true_gain2_distance10_00056,scene_1_2_true_gain2_no_backtrack_balanced_00056,1,8,7.159836,4.832355,7.062562,2.230207,0.188437,0.446286,17.379229,15.75164,15.517776,1.015071,0,0.0,0.0,0,2.58129,90.0,0.0,21.175322,a10934ba452ba3be9ed94ef542cd192add1f87e0,0465be140c2ea1e39e835c8e47b3e99766adebd5
scene_1_2_true_gain2_distance10_00057,scene_1_2_true_gain2_no_backtrack_balanced_00057,1,7,6.865639,4.994514,7.062562,2.068048,0.164551,0.437309,16.559484,14.131224,13.184529,1.071803,0,0.0,0.0,0,2.100798,72.0,0.0,98.33499,3deec1a74638c7fcdbdf7ada91aa6eefdf60111d,ecfeb466b5e343a2bbc8dfbd0177693ec3a6d4df
scene_1_2_true_gain2_distance10_00058,scene_1_2_true_gain2_no_backtrack_balanced_00058,1,7,6.556716,4.792093,7.062562,2.270469,0.343102,0.436981,15.411585,11.619555,10.659806,1.090034,0,0.0,0.0,0,2.100798,87.0,45.0,98.33499,3df226bf3a89f750ec773b8cd0dfa44212aed2b7,332eb0d83dc36f17c77aaeacb3d9c9f682d0cda1
scene_1_2_true_gain2_distance10_00059,scene_1_2_true_gain2_no_backtrack_balanced_00059,1,7,5.333789,4.65941,7.062562,2.403153,0.311584,0.448287,15.890998,11.602336,10.575307,1.097116,0,0.0,0.0,0,2.755773,135.0,0.0,96.38277,4e1ef3718cad0d85a7aa502076c29dc7ddb1269c,04d3cb62abb81066d9c16226a178174f364932da
scene_1_2_true_gain2_distance10_00060,scene_1_2_true_gain2_no_backtrack_balanced_00060,1,7,5.98309,4.837952,7.062562,2.224611,0.293203,0.438105,16.568409,11.751832,10.325161,1.138174,0,0.0,0.0,0,2.21593,150.0,45.0,90.0,10438385311e111a0afe33a9764a114cbf0b50c3,eb344876cf92ec99869bccfcd15506a547fe6ff6
scene_1_2_true_gain2_distance10_00061,scene_1_2_true_gain2_no_backtrack_balanced_00061,1,8,7.389526,4.570682,7.062562,2.49188,0.289143,0.399686,17.125198,12.885747,10.426131,1.235909,0,0.0,0.0,0,1.699222,90.0,45.0,90.0,d5ffa752d12e2ef17f3c266ec99d3206118f3942,1ff3d1bc7510e6dca64aed6f833360818a77efde
scene_1_2_true_gain2_distance10_00062,scene_1_2_true_gain2_no_backtrack_balanced_00062,1,8,7.249704,5.03861,7.062562,2.023952,0.188437,0.365594,17.319317,13.956848,13.210989,1.056457,0,0.0,0.0,0,2.58129,135.0,0.0,79.978543,d4e28eafa798b1668c3e70ad4da0e1350be31cde,a2db81a0f4a1f9f22d33975e920e1bac9d00cb58
scene_1_2_true_gain2_distance10_00063,scene_1_2_true_gain2_no_backtrack_balanced_00063,1,7,7.777922,4.843966,7.062562,2.218597,0.225599,0.437309,19.325339,16.138245,15.555237,1.03748,0,0.0,0.0,0,2.100798,162.0,0.0,98.33499,e9fbf1008c3bb47eb0138a51ce13c7f6477be062,ba20af489229a7fd655ef0768efea388bb1fd0b0
scene_1_2_true_gain2_distance10_00064,scene_1_2_true_gain2_no_backtrack_balanced_00064,1,7,6.413121,4.784822,7.062562,2.27774,0.188437,0.446799,16.512941,14.108866,13.107427,1.076402,0,0.0,0.0,0,2.58129,90.0,0.0,55.324683,792dbcf3acca04116fe8468a8f4f738ccec8150e,6de56aaf43733faf095f7b4aa0ff4a905fe546ed
scene_1_2_true_gain2_distance10_00065,scene_1_2_true_gain2_no_backtrack_balanced_00065,1,8,6.604272,5.020233,7.062562,2.04233,0.224314,0.417873,17.206154,14.529399,13.175697,1.102742,0,0.0,0.0,0,2.625998,135.0,0.0,56.01887,a41d1547bc5e2feade6c15cd4a0b6060b40de3ba,8791be24214b0af6a115c809f0a2b87edf97483c
scene_1_2_true_gain2_distance10_00066,scene_1_2_true_gain2_no_backtrack_balanced_00066,1,8,7.758443,4.771389,7.062562,2.291173,0.224314,0.418453,18.488626,15.878099,15.520224,1.023059,0,0.0,0.0,0,2.625998,90.0,45.0,26.631579,46e83346ff2d26620fb176fd93018dfe0e16947e,566b6ee29ac60ef70e782c233cb47dc912e2ad06
scene_1_2_true_gain2_distance10_00067,scene_1_2_true_gain2_no_backtrack_balanced_00067,1,7,7.357987,5.01042,7.062562,2.052143,0.188437,0.427376,17.854467,16.187571,15.495256,1.044679,0,0.0,0.0,0,2.58129,45.0,0.0,35.706703,9fd29437fc742851cf57edb96a6a64a5ef66308a,2668dd82d9e8a303eab76be69fbd28c54aaf0971
scene_1_2_true_gain2_distance10_00068,scene_1_2_true_gain2_no_backtrack_balanced_00068,1,8,8.955017,4.675596,7.062562,2.386967,0.210317,0.414264,19.302267,16.223537,15.580109,1.041298,0,0.0,0.0,0,2.626039,90.0,45.0,79.412339,9f2632d5a14c3ab7d1235fe7feefb2400d02aa28,f7618ec14e9b8124e65e6dcada5fc24ca32589c9
scene_1_2_true_gain2_distance10_00069,scene_1_2_true_gain2_no_backtrack_balanced_00069,1,7,7.411905,4.981789,7.062562,2.080773,0.188437,0.435071,18.078817,16.30619,15.618395,1.044037,0,0.0,0.0,0,2.58129,90.0,0.0,26.836987,7788245db6636a6cf4bf9f66236cece08b213777,15a609793c129da8436fb4ab2fdadeac606df817
scene_1_2_true_gain2_distance10_00070,scene_1_2_true_gain2_no_backtrack_balanced_00070,1,8,7.438005,4.548639,7.062562,2.513923,0.316588,0.426185,18.445562,16.363611,15.512722,1.054851,0,0.0,0.0,0,2.755773,90.0,0.0,29.905369,760a16cb31dbf428fc9320f8d2932dd1bf03f6ac,23c311a3304f7009c3b0ae15a53a5fd614ac21d9
scene_1_2_true_gain2_distance10_00071,scene_1_2_true_gain2_no_backtrack_balanced_00071,1,7,6.938796,4.96449,7.062562,2.098072,0.144013,0.445915,15.079691,11.521349,10.520127,1.095172,0,0.0,0.0,0,2.727171,120.0,45.0,90.0,ec860614551d950185b3a051138c86451239f187,1534b35893b2b8426ff67c3581b21cd3034a71aa
scene_1_2_true_gain2_distance10_00072,scene_1_2_true_gain2_no_backtrack_balanced_00072,1,7,7.773522,5.001796,7.062562,2.060767,0.188437,0.411795,17.610613,15.914466,15.596021,1.020418,0,0.0,0.0,0,2.58129,60.0,45.0,21.503655,7aa2a62077b84a5ca66621f60e64f718ae205e79,9839af66c5f1a70df60f59ac23fef3e9020f7b38
scene_1_2_true_gain2_distance10_00073,scene_1_2_true_gain2_no_backtrack_balanced_00073,1,8,6.796364,4.625405,7.062562,2.437157,0.26799,0.413234,16.109232,13.367002,10.67072,1.25268,0,0.0,0.0,0,1.77,45.0,0.0,90.0,04f547d19375c65c8c3e046832b4cb3d0c384ef2,ce73d8a3482f11a48e6d029887bfd48b87d79784
